,id,text,sentiment,nouns
647,143066735602446336,#MEGASURPRISE ! Miss Provence ressemble à une cagole #MissFrance,"(0.0, 0.0)","['megasurprise', 'miss provence', 'ressemble à', 'cagole #', 'missfrance']"
648,143066746486652928,"Miss provence, Ca va. #Missfrance","(0.0, 0.0)","['miss', 'ca', 'va. #', 'missfrance']"
649,143066748755787776,Soléne Miss Provence -&gt; Marlène Duval #MissFrance #UneRousseCommeMISSFRANCE,"(0.0, 0.0)","['soléne miss provence', 'marlène duval', 'missfrance', 'uneroussecommemissfrance']"
650,143066749493985280,"Miss provence, brkk #MissFrance","(0.0, 0.0)","['miss', 'brkk #', 'missfrance']"
651,143066751242993664,I Miss the Shot &gt; Miss France 2012 #Tf1,"(0.0, 0.0)","['miss', 'shot', 'miss france', 'tf1']"
652,143066761963646977,"Solène, retourne à ta cuisine ! Miss provence de mon cul. #Missfrance","(0.0, 0.0)","['solène', 'retourne à ta', 'miss', 'mon cul', 'missfrance']"
653,143066767844057089,Elle est moche miss provence #missfrance,"(-0.8, 0.8)","['elle', 'est moche', 'provence # missfrance']"
654,143066769165254657,"la miss provence, elle fait un peu mémé. #MissFrance","(-0.04, 0.25)","['elle fait un peu mémé', 'missfrance']"
655,143066771337904128,"Une amélioration avec Miss Provence, mais elle fait trop coquine #MissFrance","(-0.25, 0.7)","['une', 'amélioration avec', 'miss provence', 'mais elle fait trop coquine #', 'missfrance']"
656,143066792112304129,Elle est belle Miss Provence #MissFrance,"(0.8, 0.8)","['elle', 'est belle', 'miss provence', 'missfrance']"
657,143066798663794689,Miss Provence c'est un trans ah ouais ? C. #MissFrance,"(0.0, 0.0)","['miss provence', ""c'est un trans ah ouais"", 'c.', 'missfrance']"
658,143066804930101248,"olala Miss provence, elle tue ! :) #missfrance","(0.5, 1.0)","['miss', 'elle tue', '# missfrance']"
659,143066813532610561,Elles font toute du sport et elles apprennent toutes leur présentation par coeur #MissFrance,"(0.21333333333333335, 0.06666666666666667)","['elles', 'font toute du sport', 'elles apprennent toutes leur présentation par coeur #', 'missfrance']"
660,143066815428427777,"Miss provence: ""je m'attendais pas du tout à être élue"" Bah tu sais quoi ? Nous aussi ! #MissFrance","(0.275, 0.1)","['miss', ""je m'attendais pas du tout à être élue"", 'bah', 'tu sais quoi', 'nous', 'missfrance']"
661,143066817622048768,Miss France ressemble à Alexandra Rosenfeld #MissFrance,"(0.0, 0.0)","['miss france', 'ressemble à', 'alexandra rosenfeld', 'missfrance']"
662,143066819060707328,Miss Provence jouait à l'apprenti sorcier? Une moitié de cinglé je vous le dis moi! #TF1,"(-0.0125, -0.01)","['miss provence', ""jouait à l'apprenti sorcier"", 'une', 'cinglé je vous', 'dis moi', 'tf1']"
663,143066826904047617,Bon ba miss bretagne rêve pas tu seras pas élu ! #MissFrance,"(0.875, 0.7)","['bon', 'bretagne rêve pas tu seras pas élu', 'missfrance']"
664,143066836286701568,"Miss provence, un peu trop maigre #missfrance","(-0.1, 0.1)","['miss', 'un peu trop maigre # missfrance']"
665,143066839646355456,GOGO Miss Provence  @Solenefroment http://t.co/wFVltioL #MissFrance,"(0.0, 0.0)","['gogo miss provence', 'solenefroment', '//t.co/wfvltiol #', 'missfrance']"
666,143066846067830784,Miss Provence également ! #MissFrance,"(0.25, 0.35)","['miss provence', 'missfrance']"
667,143066849989496833,Belle Miss Provence !!! #MissFrance,"(1.0, 0.8)","['belle miss provence', 'missfrance']"
668,143066852006969344,"Mareva Galanter est la dernière Miss France intelligente, elle vit avec un mec qui a 30 ans de plus qu'elle #missfrance","(0.25333333333333335, 0.16666666666666666)","['mareva galanter', 'miss france', 'elle vit avec un mec qui', ""qu'elle # missfrance""]"
669,143069414634430464,Miss France c'est vraiment de pire en pire toutes coincé du cul fausse des vrais marionnettes #missfrance,"(-0.28600000000000003, 0.54)","['miss france', ""c'est vraiment"", 'pire toutes coincé du cul fausse des vrais marionnettes # missfrance']"
670,143069452689350656,Si toi aussi tu va pleurer quand tu va voir les Miss en maillot #MissFrance,"(-0.2, 0.3)","['si', 'toi aussi tu va pleurer quand tu va voir les', 'miss', 'maillot #', 'missfrance']"
671,143069456569081856,"Regarde #MissFrance avec sa fille de 6 ans ,qui me demande a chaque fois quand s est quelle change de robe!!!","(0.0, 0.0)","['regarde', 'missfrance', 'avec sa fille', 'chaque fois quand s est quelle']"
672,143069503159410688,"Ahahahah, you rock ! “@fastfuel: Miss France est déjà chez moi #missfrance #maFemmeEcoute” #monfrère","(0.0, 0.0)","['ahahahah', '“ @ fastfuel', 'miss france', 'est déjà chez moi # missfrance # mafemmeecoute ” # monfrère']"
673,143069576140308480,"Sachez que si je regarde #MissFrance sur #TF1 c'est pour critiquer, regarder les belles robes et regarder les danseurs, notamment Corentin.","(0.45, 0.7)","['sachez', 'que si je regarde #', 'missfrance', 'sur #', 'tf1', 'regarder les belles robes', 'regarder les danseurs', 'corentin']"
674,143069586584125442,Miss Languedoc ou Miss Centre (: #missfrance,"(0.0, 0.0)","['miss languedoc', 'miss centre', '# missfrance']"
675,143069589696290817,Toute les cinq minutes y'a une nouvelle Miss en TT ... là c'est Miss Alsace #MissFrance,"(0.16, 0.175)","['toute', 'les cinq minutes y', 'miss', 'tt', ""... là c'est"", 'miss alsace', 'missfrance']"
676,143069608256086016,"OUUUF, Miss Centre est physiquement intelligente mais Miss Orléanais sauve l'affaire, #MERCI #MissFrance","(0.6, 0.2)","['ouuuf', 'miss centre', 'est physiquement intelligente mais', 'miss orléanais', ""sauve l'affaire"", 'merci', 'missfrance']"
677,143069614832758784,"@ludoFJ moi c'est decidé, je roule pour miss centre #missfrance","(0.0, 0.0)","[""@ ludofj moi c'est decidé"", 'je roule', 'centre # missfrance']"
678,143069617798127617,"@OTH_French_fan @Maeva712 Ma préférence ds l'ordre Miss Picaride, Centre, Tahiti & NvelleCalédonie. #MissFrance","(0.0, 0.0)","['oth_french_fan', 'maeva712 ma', ""préférence ds l'ordre"", 'miss picaride', 'centre', 'tahiti', 'nvellecalédonie', 'missfrance']"
679,143069642506776576,@ludoFJ Miss Martinique ne gagnera pas. #missfrance,"(0.0, 0.0)","['@ ludofj', 'miss martinique', 'ne gagnera pas', '# missfrance']"
680,143069649196683264,La seule miss qui sort du lot c est miss languedoc #Missfrance,"(-0.1, 0.2)","['qui sort du lot c est', 'languedoc #', 'missfrance']"
681,143069693819895809,Savez-vous comment s'appellent les Miss en Arabie Saoudite ? Les Miss Kina. #MissFrance,"(0.0, 0.0)","['savez-vous', ""comment s'appellent les"", 'miss', 'arabie saoudite', 'les miss kina', 'missfrance']"
682,143069695120125952,"Et quand elles passent chez le coiffeur, c'est les Miss en pli ? #missfrance","(0.0, 0.0)","['et', 'quand elles passent chez', ""c'est les"", 'miss', '# missfrance']"
683,143069754226249729,"j'ai enlevé Roussillon, Tahiti et Normandie parce qu'il en faut 12 pas 15 mais bon je n'en pense pas moins (ni plus d'ailleurs) #MissFrance","(0.3125, 0.39999999999999997)","[""j'ai enlevé"", 'roussillon', 'tahiti', 'normandie', ""parce qu'il"", ""mais bon je n'en pense pas moins"", 'missfrance']"
684,143069772962205696,Ouai ben pas Top les Miss.. #MissFrance,"(0.0, 0.0)","['ouai', 'ben pas', 'top', 'miss', '.. #', 'missfrance']"
685,143069774828683264,"Miss France, c'est pour les filles qui veulent changer le monde, mais plutôt en maillot sur TF1 que dans le Téléthon sur France 2.","(0.0, 0.0)","['miss france', 'les filles qui veulent changer', 'mais plutôt', 'maillot sur', 'tf1', 'que dans', 'téléthon', 'france']"
686,143069807460360192,Je soutiens Miss Guyane car elle est mignone et ressemble à Rihanna... Et Miss Mayotte car vraiment mimi #MissFrance2012 #TF1,"(0.0, 0.5)","['je', 'miss guyane', 'car elle est mignone', 'ressemble à', 'rihanna', 'et miss mayotte', 'car vraiment mimi #', 'missfrance2012', 'tf1']"
687,143069837600632832,@AangelDd va ramasser ta Miss Mayotte qui va se briser sur la scène au lieu de matter les nichons de Miss Nouvelle Calédonie #MissFrance,"(0.1, 0.25)","['aangeldd', 'va ramasser ta', 'miss mayotte', 'qui va se briser sur', 'scène au lieu', 'matter les nichons', 'miss nouvelle calédonie', 'missfrance']"
688,143069852628824064,Ah oui.. Pourquoi DSK n'est pas dans le jury ? Bizarre ! #MissFrance,"(-0.245, 0.2)","['oui ..', 'pourquoi dsk', ""n'est pas dans"", 'bizarre', 'missfrance']"
689,143069869200506880,Je me demandais dans quel film avait joué Alain Delon dernièrement. Réponse : la pub de Krys. #MissFrance,"(0.0, 0.0)","['je', 'demandais dans quel film avait joué', 'alain delon', 'réponse', 'krys', 'missfrance']"
690,143069944559570945,Top #MissFrance : 1.Picardie 2.Bretagne et 3. ?,"(0.0, 0.0)","['top', 'missfrance', '1.picardie 2.bretagne']"
691,143069969612148737,#MissFrance J'attends les 12 qualif pour écouter leur présentation perso. Je m'éclate à chaque fois @Papain @Tof_Beaugrand @emarolle,"(0.0, 0.0)","[""missfrance j'attends"", 'écouter leur présentation perso', 'je', ""m'éclate à chaque fois @"", 'papain', 'tof_beaugrand', '@ emarolle']"
692,143070000289292288,"Je viens d'atterrir sur TF1 #MF je vais zieutté, en tout k ma TL valide Miss Guyana, Miss Mayotte et Miss Gwada , La fresheur des îles quoi","(0.22, 0.1)","['je', ""viens d'atterrir sur"", 'tf1', 'mf', 'je vais zieutté', 'tout k ma', 'tl', 'miss guyana', 'miss mayotte', 'miss gwada', 'fresheur des îles quoi']"
693,143070020950429697,1000 fois mieux que ce défilé de dindes pour devenir la nana qui va sourire toute une année :)) #MissFrance,"(0.34, 0.3666666666666667)","['fois mieux que ce défilé', 'nana qui va sourire toute', 'missfrance']"
694,143070033852112897,Lorient n'est pas très belle.. #MissFrance #tf1,"(-0.2, 0.4)","['lorient', ""n'est pas très belle .. #"", 'missfrance', '# tf1']"
695,143070046044950528,"Le seul intérêt de Miss France, c'est twitter #MissFrance","(-0.1, 0.2)","['seul intérêt', 'miss france', ""c'est twitter #"", 'missfrance']"
696,143070065284231168,Moi je dis Miss Picardie ^^ je dis ça je dis rien #missfrance (le fille qui défend pas du tout sa région),"(0.22, 0.1)","['moi', 'je dis', 'miss picardie', '^^ je dis ça je dis rien # missfrance', 'fille qui défend pas du tout sa région']"
697,143070132619587584,Quoi Lorie en TT !! Aller les amis faut y mettre Sofia Essaïdi aussi !! #SofiaEssaidi #SWF #MissFrance,"(1.0, 0.75)","['quoi lorie', 'tt', 'aller', 'les amis faut y mettre', 'sofia essaïdi', 'sofiaessaidi', 'swf', 'missfrance']"
698,143070143482830848,"Il y a 33 ans, ma maman était à l élection de #missfrance pour représenter la #franchecomte","(0.0, 0.0)","['il', 'ma maman était à l élection', '# missfrance', '# franchecomte']"
699,143070160671092737,J'aime bien Miss Languedoc #miss #Tf1,"(0.3, 0.4)","[""j'aime"", 'miss languedoc', 'tf1']"
700,143070176441663491,"Quelques-une sont jolies, mais la plupart sont vraiment très moches. J'aime beaucoup Miss Centre, on dirait une petite poupée :) #MissFrance","(0.145, 0.5666666666666668)","['quelques-une', 'sont jolies', 'plupart sont vraiment très moches', ""j'aime"", 'miss centre', 'petite poupée', 'missfrance']"
701,143070218854481922,C'est reparti. #MissFrance #Brest,"(0.0, 0.0)","[""c'est"", 'missfrance', 'brest']"
702,143070297204076544,Brest et ses grues #MissFrance,"(0.0, 0.0)","['brest', 'ses grues #', 'missfrance']"
703,143070338127892480,Tonnerre de Brest ! #MissFrance,"(0.0, 0.0)","['tonnerre', 'brest', 'missfrance']"
704,143070341013581824,#MissFrance c'est soit Cindy soit LANDOC sinon je regarde plus Miss France jusqu'à l'an prochain !!! #TheMenace #PeuxPasTest #LikeABoss #MDR,"(0.075, 0.05)","['missfrance', ""c'est soit"", 'cindy', 'landoc', 'sinon je regarde', 'miss france', ""à l'an prochain"", 'themenace', 'peuxpastest', 'likeaboss', 'mdr']"
705,143070343240749056,"@Sofia_Essaidi Hello la plus Belle !! :) :) C clair ke tu es la plus Belle #Missfrance ... Tu ad tt, La Classe, l'Élégance, la Beauté .. Biz","(0.656, 0.82)","['sofia_essaidi hello', 'belle', 'c clair ke tu es', 'belle', 'missfrance', 'tu', 'classe', 'beauté', 'biz']"
706,143070357719482368,"#prono #MissFrance : Réunion en 1, Alsace en 3","(0.0, 0.0)","['# prono #', 'missfrance', 'réunion', 'alsace']"
707,143070400027430912,“@DareaLCoralie: Miss Martinique a #MissFrance c un peu ce k'est Ella pr #KohLanta”une erreur en fait,"(-0.04, 0.25)","['“ @', 'darealcoralie', 'miss martinique', 'missfrance', ""c un peu ce k'est"", 'ella', 'pr #', 'kohlanta']"
708,143070404800548864,"#MissFrance #TF1 Mes pronos' : Miss Mayotte, Miss Picardie, Miss Calédonie, Miss Guadeloupe et pi s'tout uesh!","(0.275, 0.1)","['missfrance', 'tf1 mes', 'miss mayotte', 'miss picardie', 'miss calédonie', 'miss guadeloupe', ""pi s'tout uesh""]"
709,143070457757835264,Chorégraphie de Merde. Seigneur Jésus. #MissFrance,"(-0.7, 0.4)","['chorégraphie', 'merde', 'seigneur jésus', 'missfrance']"
710,143070464128983040,Sisi Brest :-P #TF1,"(0.75, 1.0)","['sisi brest', '-p #', 'tf1']"
711,143070477504626688,"Oh non, le spectacle avec les costumes régionaux, qu'est-ce que c'est chiant et inutile ! #missfrance","(-0.1925, 0.25)","['oh', 'spectacle avec les costumes régionaux', ""qu'est-ce que c'est chiant"", '# missfrance']"
712,143070482042863616,"Auvergne, Midi Pyrénées ou Languedoc #MissFrance cc @aurel_p (toi ?)","(0.0, 0.0)","['auvergne', 'midi pyrénées', 'languedoc', 'missfrance', 'cc @ aurel_p']"
713,143070494244081664,Ma partie préféré.. Défilé en robe traditionnelle #MissFrance,"(0.375, 0.3)","['ma', 'partie préféré ..', 'défilé', 'robe traditionnelle #', 'missfrance']"
714,143070507699408896,"Vous croyez qu'il n'y a pas la beauté qui compte pour Miss France? Eh bien, PAS MOI. #MissFrance","(0.0, 0.2)","['vous', ""croyez qu'il n"", 'beauté qui compte', 'miss france', 'eh', 'pas moi', 'missfrance']"
715,143070547574669312,c'est punk cette année la mise en scène des #missfrance je me demande si JP Pernaud n'a pas été à la direction artistique de la soirée,"(0.1, 0.4)","[""c'est punk cette année"", 'scène des # missfrance je', 'demande si', 'jp pernaud', 'pas été à', 'direction artistique']"
716,143070551458586624,Les danseurs les danseurs #missfrance,"(0.0, 0.0)","['les', 'danseurs les danseurs # missfrance']"
717,143070563903090689,"Pour financer la recherche de neurones et leur greffe sur les Miss qui défilent ce soir, faites le #3637 !  #missfrance","(0.0, 0.0)","['pour', 'leur greffe sur les', 'miss', 'qui défilent ce soir', '# missfrance']"
718,143070577823989760,Tahiti &gt;&gt;&gt;&gt;&gt; #missfrance,"(0.0, 0.0)","['tahiti', '# missfrance']"
719,143070597054861313,@framb0uaz Sa robe est très laide! Vive l'élegance! #missfrance,"(-0.33125, 0.675)","['@ framb0uaz', 'sa', 'robe est très laide', 'vive', '# missfrance']"
720,143070614054383616,c'est quand les Miss en maillot ?? #missfrance,"(0.0, 0.0)","[""c'est quand les"", 'miss', '# missfrance']"
721,143070619213365248,#TahitiTouche #MissFrance,"(0.0, 0.0)","['tahititouche', 'missfrance']"
722,143070620303888384,Ouaiiis Miss Tahiti je kiffe! =) #MissFrance,"(0.5, 1.0)","['ouaiiis miss tahiti', 'je kiffe', 'missfrance']"
723,143070646916747264,Du Niagara pour accompagner un défilé en costume traditionnel. On est censés mouiller ? #MissFrance,"(-0.05, 0.1)","['niagara', 'accompagner un défilé', 'costume traditionnel', 'est censés mouiller', 'missfrance']"
724,143070662435684352,Miss Tahiti a marqué des points avec sa petite de vahiné #MissFrance,"(0.1, 0.1)","['miss tahiti', 'marqué des points avec sa petite', 'vahiné #', 'missfrance']"
725,143070670379692032,Les miss à Brest c'est tellement glamour ! #Missfrance,"(0.0, 0.6)","['les', 'brest', ""c'est tellement glamour"", 'missfrance']"
726,143070684715819008,OMG Miss Alsace ressemble énormément a quelqu'un que je connais!! #missfrance,"(0.0, 0.0)","['omg miss alsace', 'ressemble énormément', ""quelqu'un que je connais"", '# missfrance']"
727,143070692991176705,Y a que #MissTahiti qui doit aimer son Folklore. #MissFrance,"(0.0, 0.0)","['que #', 'misstahiti', 'qui doit aimer son folklore', 'missfrance']"
728,143070702474493952,Miss Champagne Ardenne est à l'image de la région et de ses habitants... Moche! #MissFrance,"(-1.0, 0.8)","['miss champagne ardenne', ""est à l'image"", 'ses habitants ...', 'moche', 'missfrance']"
729,143070705335009280,Miss Tahiti est très avantagée par son costume régional #missfrance,"(0.01, 0.65)","['miss tahiti', 'est très avantagée par son costume régional # missfrance']"
730,143070710200401920,Pour moi Miss France ne vaut plus rien depuis le départ de Geneviève de Fontenay. #TF1 #MissFrance,"(0.15, 0.1)","['pour', 'miss france', 'ne vaut', 'rien depuis', 'geneviève', 'fontenay', 'tf1', 'missfrance']"
731,143070723722842113,Eh mais faut absolument tuer ce DJ ! #missfrance,"(0.3125, 0.75)","['eh', 'mais faut absolument tuer ce', 'dj', '# missfrance']"
732,143070745243824128,"Wsh c koi ca 4/5 des meufs St moche, alors le jury de la merde #missfrance","(-0.75, 0.6000000000000001)","['wsh', 'c koi ca', 'des meufs', 'st', 'merde # missfrance']"
733,143070747865255936,Voir des putes défilée #TF1 ! Foucault doit bandé comme un chien #Enculer,"(0.0, 0.0)","['voir', 'des putes défilée #', 'tf1', 'foucault', 'doit bandé comme un', 'enculer']"
734,143070756069318656,J'aime bien les miss Languedoc et Picardie. #MissFrance,"(0.3, 0.4)","[""j'aime"", 'bien les', 'languedoc', 'picardie', 'missfrance']"
735,143070774088048640,Miss Corse ele est en deuil non??? #MissFrance #UneRousseCommeMISSFRANCE,"(-0.01, 0.0)","['miss corse', 'ele est', 'deuil non', 'missfrance', 'uneroussecommemissfrance']"
736,143070777493819392,C'est quoi que d'ces robes :o putin j'aurais honte de mettre ça ! :/ #missfrance,"(-0.09375, 1.0)","[""c'est"", ""quoi que d'ces robes"", ""o putin j'aurais honte"", 'mettre ça', '/ # missfrance']"
737,143070781851697152,"Moi je veux les robes la, ☹. #MissFrance .","(0.0, 0.0)","['moi', 'je veux les robes', 'missfrance']"
738,143070791540539392,J'attend le costume de Miss Ile de France #TF1,"(0.0, 0.0)","[""j'attend"", 'miss ile', 'france', 'tf1']"
739,143070798750552064,Encore plus fière d'être Catalane là ! Trop belle Miss Roussillon dans sa robe rouge & jaune #MissFrance,"(0.251875, 0.27875000000000005)","['encore', ""fière d'être"", 'catalane', 'trop', 'miss roussillon', 'dans sa robe rouge', 'jaune #', 'missfrance']"
740,143070801808211968,Qui regarde Miss France ce soir sur TF1 ?,"(0.0, 0.0)","['qui', 'miss france', 'ce soir sur', 'tf1']"
741,143070816098197504,#missfrance miss Languedoc est déguisée en supportrice de Usap,"(0.0, 0.0)","['# missfrance', 'languedoc', 'est déguisée', 'usap']"
742,143070819969531904,Maaaa voilà notre habille pour miss Languedoc :o #MissFrance,"(0.05, 1.0)","['maaaa', 'voilà notre habille', 'languedoc', 'o #', 'missfrance']"
743,143070821680816128,Mais leurs robes sont horribles quoi Je RÊVE. #MissFrance,"(-1.0, 1.0)","['mais', 'leurs robes sont horribles quoi', 'je rêve', 'missfrance']"
744,143070837002612736,"Le costume tradi, c'est plus facile à porter quand t'es de Tahiti que de Rhône Alpes #missfrance","(0.35100000000000003, 0.52)","['costume tradi', ""facile à porter quand t'es"", 'tahiti', 'rhône alpes', '# missfrance']"
745,143070838609031168,"Miss Guadeloupe, c'est Dalida ! =O #MissFrance","(0.0, 0.0)","['miss guadeloupe', 'dalida', '=o #', 'missfrance']"
746,143070840542605312,Wouhaaa c'est dingue comme certaines de ces robes les mettent en valeur!  #missfrance,"(0.08124999999999999, 0.275)","['wouhaaa', ""c'est dingue comme certaines"", 'ces robes les mettent', '# missfrance']"
747,143070842853666817,"Guadeloupe Roussillon Tahiti pays de Loire, Alsace #missfrance","(0.0, 0.0)","['guadeloupe roussillon tahiti', 'loire', 'alsace', '# missfrance']"
748,143070844443299840,Miss Corse alias Peguy.. #MissFrance,"(0.0, 0.0)","['miss corse', 'peguy', '.. #', 'missfrance']"
749,143070847081512960,Miss bretagne louche.. #MissFrance,"(-0.5, 1.0)","['miss', 'bretagne louche .. #', 'missfrance']"
750,143070855549820928,Miss corse est est trop moche! x) #MissFrance,"(-0.5, 0.4)","['miss', 'corse est est trop moche', 'missfrance']"
751,143070878966624256,@hmoehau : ouff... soulagé @Tof_Beaugrand  n'a pas fait de commentaires assassins sur #MissTahiti #MissFrance !! hahahaaaa,"(0.0, 0.0)","['@ hmoehau', 'ouff ... soulagé @', 'tof_beaugrand', 'pas fait', 'commentaires assassins sur #', 'misstahiti', 'missfrance']"
752,143070888949067777,C'est quoi le costume traditionnel de Pas-de-Calais? Une bière à la main? #MissFrance #TF1,"(0.0, 0.0)","[""c'est"", 'costume traditionnel', 'pas-de-calais', 'une', 'bière à', 'missfrance', 'tf1']"
753,143070908368687104,Miss Corse... a t'on vérifié qu'elle ne transportait pas deux bombes sous sa poitrine ? #MissFrance,"(0.0, 0.0)","['miss corse', ""t'on vérifié qu'elle ne transportait pas deux bombes sous sa poitrine"", 'missfrance']"
754,143070919634595842,"J'adore les musiques de #MissFrance. Très Chérie FM, parfait.","(0.7666666666666666, 0.7666666666666666)","[""j'adore"", 'les musiques', 'missfrance', 'très chérie fm']"
755,143070920112750592,Miss France 2012 : C'est parti ! http://t.co/DNibOGaS #missfrance,"(-0.125, 0.1)","['miss france', ""c'est"", '//t.co/dnibogas # missfrance']"
756,143070920536358912,#missFrance le défilé en costume de région: le moment ou elles ont TOUTES l'air connes ... et ridicules,"(-0.41, 0.5833333333333334)","['# missfrance', 'moment ou elles ont', 'toutes', ""l'air connes ...""]"
757,143070926001553408,Si Miss France est ROUSSE je m'exile! #MissFrance,"(0.05, 0.3)","['si miss france', 'rousse', ""je m'exile"", 'missfrance']"
758,143070929822564352,"Miss Corse, on est d'accord, c'est la plus moche #MissFrance","(-1.0, 1.0)","['miss corse', ""est d'accord"", 'moche #', 'missfrance']"
759,143070964547190785,"Pour les #MissFrance: Miss Languedoc, Champagne-Ardenne, Réunion, Orléanais, Roussillon, Ile-De-France et Centre sont assez jolies!","(0.7124999999999999, 0.6)","['pour', 'les #', 'missfrance', 'miss languedoc', 'champagne-ardenne', 'réunion', 'orléanais', 'roussillon', 'ile-de-france', 'centre', 'sont assez jolies']"
760,143070967965552640,Waaaayyyy el a des cheveu #missguadeloupe :D #tf1,"(1.0, 1.0)","['waaaayyyy', 'des cheveu # missguadeloupe', '# tf1']"
761,143070977704730624,"Ah, mais dans les danseurs je vois que Coco. #MissFrance","(0.0, 0.0)","['mais dans les danseurs je vois que', 'coco', 'missfrance']"
762,143070978753302528,J'arrive pas à l'encadrer Miss Bretagne! Oui oui y'en a ..lol #MissFrance,"(0.01, 0.0)","[""j'arrive"", ""pas à l'encadrer"", 'miss bretagne', 'oui', ""oui y'en"", '.. lol #', 'missfrance']"
763,143070978770075648,Scoop : la robe de soirée est un costume traditionnel corse #MissFrance,"(0.0, 0.0)","['scoop', 'soirée est un costume traditionnel corse #', 'missfrance']"
764,143070998437175296,"Miss Champagne-Ardenne est belle cette année, elle mérite de gagné. Je suis Champenoise, Auboise.  #MissFrance","(0.8, 0.8)","['miss champagne-ardenne', 'est belle cette année', 'elle mérite', 'je', 'champenoise', 'auboise', 'missfrance']"
765,143071000702103552,On dirait que Miss Bretagne louche.. #MissFrance,"(-0.5, 1.0)","['dirait que', 'miss bretagne', 'louche .. #', 'missfrance']"
766,143071015470239744,Miss Guyane elle est belle ! #MissFrance,"(1.0, 0.8)","['miss guyane', 'elle est belle', 'missfrance']"
767,143071038039793664,"Rhone Alpes et Bretagne, woah mais faites quelque chose, offrez leur des lunettes! Elles louchent, truc de malade. #missfrance","(-0.35, 0.4)","['rhone alpes', 'bretagne', 'woah mais faites quelque', 'offrez leur des lunettes', 'elles', '# missfrance']"
768,143071047133044736,pauvre miss alsace... #missfrance,"(-0.37, 0.2)",['alsace ... # missfrance']
769,143071048936587264,Miss Alsace en TT mondial! Wow! Yen a une qui est aimée! ;) #missfrance,"(0.25, 0.4666666666666666)","['miss alsace', 'tt', 'wow', 'yen', 'qui est aimée', '# missfrance']"
770,143071055446147072,Avec ses tenues il nous manque plus que nolwenn leroy puis ses musiques bretonnes ! #MissFrance,"(0.049999999999999996, 0.03333333333333333)","['avec', 'ses tenues il nous manque', 'que nolwenn leroy puis ses musiques bretonnes', 'missfrance']"
771,143071071598428160,Faut vraiment être très chauvin pour ovationner Miss Bretagne #pasbelle #MissFrance,"(0.005, 0.575)","['faut', 'vraiment être très chauvin', 'miss bretagne', '# pasbelle #', 'missfrance']"
772,143071075461373952,Miss Alsace est cute #missfrance,"(0.0, 0.0)","['miss alsace', 'est cute # missfrance']"
773,143071086022635520,Putain jsuis partie pour avoir cette chanson en tête pdt 1000 ans #MissFrance,"(0.0, 0.0)","['putain', 'jsuis partie', 'avoir cette chanson', 'tête pdt', 'ans #', 'missfrance']"
774,143071107258388480,Miss bretagne c'est la pire cette année. #MissFrance,"(-0.4, 0.8)","['miss', ""bretagne c'est"", 'pire cette année', 'missfrance']"
775,143071108734787584,"“@LeylaBirdGurl: C'est quoi ces Miss Bergère ? #tf1” Sauf la miss Réunion, un peu de tenue tout de même x)","(0.07333333333333333, 0.19999999999999998)","['“ @', 'leylabirdgurl', ""c'est"", 'quoi ces', 'miss bergère', '# tf1 ”', 'sauf', 'réunion', 'un peu', 'tenue tout', 'même x']"
776,143071116062228480,Miss Guadeloupe c'est une blague ? #missfrance,"(0.0, 0.0)","['miss guadeloupe', '# missfrance']"
777,143071119170224128,Les musiques sont vraiment en rapport je trouve #MissFrance,"(0.0, 0.5)","['les', 'musiques sont vraiment', 'rapport je trouve #', 'missfrance']"
778,143071133661536256,Ooooh !! Miss Bretagne ils lui ont mis des BALLERINES !!!!! Hahahaha #Dead #TF1 #MissFrance,"(0.0, 0.0)","['ooooh', 'miss bretagne', 'ils lui ont mis des', 'ballerines', 'hahahaha', 'dead', 'tf1', 'missfrance']"
779,143071163717918720,"Selon la région d'où tu viens, tu ne pars pas avec les mêmes chances, surtout après le défilé en tenue traditionnelle... #missfrance","(0.0, 0.16666666666666666)","['selon', ""région d'où tu viens"", 'tu ne pars pas avec les mêmes chances', 'surtout après', 'tenue traditionnelle ... # missfrance']"
780,143071181510148096,Difficile de lutter contre le costume traditionnel de Tahiti (deux noix de coco et un peu de raffia) #missfrance,"(-0.18000000000000002, 0.21666666666666667)","['difficile', 'lutter contre', 'costume traditionnel', 'tahiti', 'deux noix', 'un peu', '# missfrance']"
781,143071189290582016,Bon je mangeais une tartine de nutella et envoyant miss Tahiti en tenue tradtioneelle bah je l'ai deposé. #MissFrance,"(0.35, 0.35)","['bon', 'je mangeais', 'tahiti', ""tenue tradtioneelle bah je l'ai deposé"", 'missfrance']"
782,143071195393310720,Je viens de remarqué que le défilé avec les costumes n'est pas en direct ! #MissFrance,"(0.25, 0.2)","['je', 'remarqué que', ""défilé avec les costumes n'est pas"", 'missfrance']"
783,143071204704653313,"Miss Tahiti, Languedoc & Alsace ce sont mes préférées #MissFrance","(0.75, 0.6)","['miss tahiti', 'languedoc', 'alsace', 'ce sont mes préférées #', 'missfrance']"
784,143071213453975552,Omg la robe de Rhône-Alpes c'était quoi ? C'était censé représenter la région ? Laissez-moi rire x) #MissFrance,"(0.2, 0.1)","['omg', 'rhône-alpes', ""c'était quoi"", ""c'était"", 'censé représenter', 'laissez-moi', 'rire x', 'missfrance']"
785,143071213684670464,Favoris miss guyane et la rousse. #TF1,"(0.15, 0.3)","['favoris', 'tf1']"
